userCurrent_stack,userCurrent_name,userCurrent_pass,userCurrent_ai,userCurrent_room,userCurrent_socketid,userCurrent_p.$numberInt,userCurrent_skull.$numberInt,userCurrent_rose.$numberInt,userCurrent_boardRose.$numberInt,userCurrent_boardSkull.$numberInt,userCurrent_bid.$numberInt,userCurrent_win.$numberInt,userOthers0_stack,userOthers0_name,userOthers0_pass,userOthers0_ai,userOthers0_room,userOthers0_socketid,userOthers0__id.$oid,userOthers0_p.$numberInt,userOthers0_skull.$numberInt,userOthers0_rose.$numberInt,userOthers0_boardRose.$numberInt,userOthers0_boardSkull.$numberInt,userOthers0_bid.$numberInt,userOthers0_win.$numberInt,userOthers1_stack,userOthers1_name,userOthers1_pass,userOthers1_ai,userOthers1_room,userOthers1_socketid,userOthers1__id.$oid,userOthers1_p.$numberInt,userOthers1_skull.$numberInt,userOthers1_rose.$numberInt,userOthers1_boardRose.$numberInt,userOthers1_boardSkull.$numberInt,userOthers1_bid.$numberInt,userOthers1_win.$numberInt,userState_win,userState_minBid.$numberInt,userState_maxBid.$numberInt,userState_turnType.$numberInt,userState_turnChoice.$numberInt,userState_bidChoice.$numberInt,userState_bidAmt.$numberInt,userState_selection.$numberInt
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,0,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fee0,0,1,3,1,1,0,0,"['rose', 'rose']",wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659fedf,2,1,2,2,0,0,1,False,0,0,1,3,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,0,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fee3,0,1,3,1,1,0,0,"['rose', 'rose']",wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659fee2,2,1,2,2,0,0,1,False,1,5,2,0,1,3,99
"['rose', 'rose']",wary-scene,False,True,g,wary-scene,2,1,2,2,0,0,1,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fee6,0,1,3,1,1,0,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659fee5,1,0,1,1,0,3,0,False,4,5,2,0,2,0,99
"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,1,0,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659fee9,1,0,1,1,0,3,0,"['rose', 'rose']",wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659fee8,2,1,2,2,0,0,1,True,4,5,2,0,2,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,3,0,"['skull', 'rose']",ai,True,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659feec,0,1,3,1,1,0,0,"['rose', 'rose']",wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659feeb,2,1,2,2,0,0,1,False,4,5,2,0,2,0,99
['rose'],heavy-fuel,True,True,g,heavy-fuel,1,0,1,1,0,3,0,"['skull', 'rose']",ai,True,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659feef,0,1,3,1,1,0,0,"['rose', 'rose']",wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659feee,2,1,2,2,0,0,1,False,0,0,3,0,0,0,1
[],heavy-fuel,True,True,g,heavy-fuel,1,0,1,1,0,2,0,"['skull', 'rose']",ai,True,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fef2,0,1,3,1,1,0,0,"['rose', 'rose']",wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659fef1,2,1,2,2,0,0,1,False,0,0,3,0,0,0,0
[],heavy-fuel,True,True,g,heavy-fuel,1,0,1,1,0,1,0,['skull'],ai,True,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fef5,0,1,3,1,1,0,0,"['rose', 'rose']",wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659fef4,2,1,2,2,0,0,1,False,0,0,3,0,0,0,2
[],heavy-fuel,False,True,g,heavy-fuel,1,0,1,0,0,0,1,[],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fef8,0,1,3,0,0,0,0,[],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659fef7,2,1,2,0,0,0,1,False,0,0,1,2,0,0,99
[],wary-scene,False,True,g,wary-scene,2,1,2,0,0,0,1,[],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659fefb,0,1,3,0,0,0,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659fefa,1,0,1,1,0,0,1,False,0,0,1,2,0,0,99
[],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,0,0,0,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659fefe,1,0,1,1,0,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659fefd,2,1,2,1,0,0,1,True,0,0,1,2,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,1,['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff01,0,1,3,1,0,0,0,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff00,2,1,2,1,0,0,1,False,0,0,1,3,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,1,['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff04,0,1,3,1,0,0,0,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff03,2,1,2,1,0,0,1,False,1,3,2,0,1,1,99
['rose'],wary-scene,False,True,g,wary-scene,2,1,2,1,0,0,1,['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff07,0,1,3,1,0,0,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff06,1,0,1,1,0,1,1,False,2,3,2,0,1,2,99
['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,0,0,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff0a,1,0,1,1,0,1,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff09,2,1,2,1,0,2,1,True,3,3,2,0,1,3,99
['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,0,3,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff0d,1,0,1,1,0,1,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff0c,2,1,2,1,0,2,1,True,0,0,3,0,0,0,0
[],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,0,2,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff10,1,0,1,1,0,1,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff0f,2,1,2,1,0,2,1,True,0,0,3,0,0,0,2
[],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,0,1,0,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff13,1,0,1,1,0,1,1,[],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff12,2,1,2,1,0,2,1,True,0,0,3,0,0,0,1
[],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,0,0,0,1,[],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff16,1,0,1,0,0,0,1,[],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff15,2,1,2,0,0,0,1,True,0,0,1,2,0,0,99
[],heavy-fuel,False,True,g,heavy-fuel,1,0,1,0,0,0,1,['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff19,0,1,3,1,0,0,1,[],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff18,2,1,2,0,0,0,1,False,0,0,1,2,0,0,99
[],wary-scene,False,True,g,wary-scene,2,1,2,0,0,0,1,['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff1c,0,1,3,1,0,0,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff1b,1,0,1,1,0,0,1,False,0,0,1,2,0,0,99
['rose'],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,0,0,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff1f,1,0,1,1,0,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff1e,2,1,2,1,0,0,1,True,0,0,1,1,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,1,"['rose', 'skull']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff22,0,1,3,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff21,2,1,2,1,0,0,1,False,0,0,1,3,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,1,"['rose', 'skull']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff25,0,1,3,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff24,2,1,2,1,0,0,1,False,1,4,2,0,1,3,99
['rose'],wary-scene,False,True,g,wary-scene,2,1,2,1,0,0,1,"['rose', 'skull']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff28,0,1,3,1,1,0,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff27,1,0,1,1,0,3,1,False,4,4,2,0,2,0,99
"['rose', 'skull']",ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,1,0,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff2b,1,0,1,1,0,3,1,['rose'],wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659ff2a,2,1,2,1,0,0,1,True,4,4,2,0,1,4,99
"['rose', 'skull']",ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,3,1,1,4,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff2e,1,0,1,1,0,3,1,['rose'],wary-scene,True,True,g,wary-scene,5e0e1187630ed2e06659ff2d,2,1,2,1,0,0,1,True,0,0,3,0,0,0,0
[],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,2,0,0,0,1,[],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff31,1,0,1,0,0,0,1,[],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff30,2,1,2,0,0,0,1,True,0,0,1,1,0,0,99
[],heavy-fuel,False,True,g,heavy-fuel,1,0,1,0,0,0,1,['skull'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff34,0,1,2,0,1,0,1,[],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff33,2,1,2,0,0,0,1,False,0,0,1,2,0,0,99
[],wary-scene,False,True,g,wary-scene,2,1,2,0,0,0,1,['skull'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff37,0,1,2,0,1,0,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff36,1,0,1,1,0,0,1,False,0,0,1,2,0,0,99
['skull'],ai,False,False,g,se9gfO2exbYjydVDAAAA,0,1,2,0,1,0,1,['rose'],heavy-fuel,False,True,g,heavy-fuel,5e0e1187630ed2e06659ff3a,1,0,1,1,0,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff39,2,1,2,1,0,0,1,True,0,0,1,2,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,1,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff3d,0,1,2,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff3c,2,1,2,1,0,0,1,False,0,0,1,3,0,0,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,0,1,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff40,0,1,2,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff3f,2,1,2,1,0,0,1,False,1,4,2,0,1,4,99
['rose'],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,4,1,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff43,0,1,2,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff42,2,1,2,1,0,0,1,False,0,0,3,0,0,0,1
[],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,3,1,"['skull', 'rose']",ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff46,0,1,2,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff45,2,1,2,1,0,0,1,False,0,0,3,0,0,0,0
[],heavy-fuel,False,True,g,heavy-fuel,1,0,1,1,0,2,1,['skull'],ai,False,False,g,se9gfO2exbYjydVDAAAA,5e0e1187630ed2e06659ff49,0,1,2,1,1,0,1,['rose'],wary-scene,False,True,g,wary-scene,5e0e1187630ed2e06659ff48,2,1,2,1,0,0,1,False,0,0,3,0,0,0,0
[],tense-fireman,False,True,g,tense-fireman,1,1,3,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff78,0,1,3,0,0,0,0,[],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff77,2,1,3,0,0,0,0,False,0,0,1,2,0,0,99
[],fascinated-wing,False,True,g,fascinated-wing,2,1,3,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff7b,0,1,3,0,0,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff7a,1,1,3,1,0,0,0,False,0,0,1,2,0,0,99
[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,0,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff7e,1,1,3,1,0,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff7d,2,1,3,1,0,0,0,True,0,0,1,1,0,0,99
['rose'],tense-fireman,False,True,g,tense-fireman,1,1,3,1,0,0,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff81,0,1,3,0,1,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff80,2,1,3,1,0,0,0,False,0,0,1,2,0,0,99
['rose'],fascinated-wing,False,True,g,fascinated-wing,2,1,3,1,0,0,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff84,0,1,3,0,1,0,0,"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff83,1,1,3,2,0,0,0,False,0,0,1,1,0,0,99
['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,1,0,0,"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff87,1,1,3,2,0,0,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff86,2,1,3,1,1,0,0,True,0,0,1,3,0,0,99
['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,1,0,0,"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff8a,1,1,3,2,0,0,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff89,2,1,3,1,1,0,0,True,1,5,2,0,1,4,99
"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,1,1,3,2,0,0,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff8d,0,1,3,0,1,4,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff8c,2,1,3,1,1,0,0,False,5,5,2,0,1,5,99
"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,1,1,3,2,0,5,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff90,0,1,3,0,1,4,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff8f,2,1,3,1,1,0,0,False,0,0,3,0,0,0,1
['rose'],tense-fireman,False,True,g,tense-fireman,1,1,3,2,0,4,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff93,0,1,3,0,1,4,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff92,2,1,3,1,1,0,0,False,0,0,3,0,0,0,1
[],tense-fireman,False,True,g,tense-fireman,1,1,3,2,0,3,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff96,0,1,3,0,1,4,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff95,2,1,3,1,1,0,0,False,0,0,3,0,0,0,0
[],tense-fireman,False,True,g,tense-fireman,1,1,2,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff99,0,1,3,0,0,0,0,[],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff98,2,1,3,0,0,0,0,False,0,0,1,2,0,0,99
[],fascinated-wing,False,True,g,fascinated-wing,2,1,3,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ff9c,0,1,3,0,0,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff9b,1,1,2,1,0,0,0,False,0,0,1,1,0,0,99
[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,0,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ff9f,1,1,2,1,0,0,0,['skull'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ff9e,2,1,3,0,1,0,0,True,0,0,1,2,0,0,99
['rose'],tense-fireman,False,True,g,tense-fireman,1,1,2,1,0,0,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffa2,0,1,3,1,0,0,0,['skull'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffa1,2,1,3,0,1,0,0,False,0,0,1,2,0,0,99
['skull'],fascinated-wing,False,True,g,fascinated-wing,2,1,3,0,1,0,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffa5,0,1,3,1,0,0,0,"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffa4,1,1,2,2,0,0,0,False,0,0,1,3,0,0,99
['skull'],fascinated-wing,False,True,g,fascinated-wing,2,1,3,0,1,0,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffa8,0,1,3,1,0,0,0,"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffa7,1,1,2,2,0,0,0,False,1,4,2,0,1,4,99
['skull'],fascinated-wing,False,True,g,fascinated-wing,2,1,3,0,1,4,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffab,0,1,3,1,0,0,0,"['rose', 'rose']",tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffaa,1,1,2,2,0,0,0,False,0,0,3,0,0,0,2
[],fascinated-wing,False,True,g,fascinated-wing,2,1,2,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffae,0,1,3,0,0,0,0,[],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffad,1,1,2,0,0,0,0,False,0,0,1,2,0,0,99
[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,0,0,0,[],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffb1,1,1,2,0,0,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffb0,2,1,2,1,0,0,0,True,0,0,1,1,0,0,99
[],tense-fireman,False,True,g,tense-fireman,1,1,2,0,0,0,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffb4,0,1,3,0,1,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffb3,2,1,2,1,0,0,0,False,0,0,1,2,0,0,99
['rose'],fascinated-wing,False,True,g,fascinated-wing,2,1,2,1,0,0,0,['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffb7,0,1,3,0,1,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffb6,1,1,2,1,0,0,0,False,0,0,1,1,0,0,99
['skull'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,1,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffba,1,1,2,1,0,0,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffb9,2,1,2,1,1,0,0,True,0,0,1,2,0,0,99
['rose'],tense-fireman,False,True,g,tense-fireman,1,1,2,1,0,0,0,"['skull', 'rose']",ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffbd,0,1,3,1,1,0,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffbc,2,1,2,1,1,0,0,False,0,0,1,3,0,0,99
['rose'],tense-fireman,False,True,g,tense-fireman,1,1,2,1,0,0,0,"['skull', 'rose']",ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffc0,0,1,3,1,1,0,0,"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffbf,2,1,2,1,1,0,0,False,1,5,2,0,1,4,99
"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,2,1,2,1,1,0,0,"['skull', 'rose']",ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffc3,0,1,3,1,1,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffc2,1,1,2,1,0,4,0,False,5,5,2,0,1,5,99
"['rose', 'skull']",fascinated-wing,False,True,g,fascinated-wing,2,1,2,1,1,5,0,"['skull', 'rose']",ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffc6,0,1,3,1,1,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffc5,1,1,2,1,0,4,0,False,0,0,3,0,0,0,2
[],fascinated-wing,False,True,g,fascinated-wing,2,0,2,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffc9,0,1,3,0,0,0,0,[],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffc8,1,1,2,0,0,0,0,False,0,0,1,2,0,0,99
[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,0,0,0,[],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffcc,1,1,2,0,0,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffcb,2,0,2,1,0,0,0,True,0,0,1,2,0,0,99
[],tense-fireman,False,True,g,tense-fireman,1,1,2,0,0,0,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffcf,0,1,3,1,0,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffce,2,0,2,1,0,0,0,False,0,0,1,1,0,0,99
['rose'],fascinated-wing,False,True,g,fascinated-wing,2,0,2,1,0,0,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffd2,0,1,3,1,0,0,0,['skull'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffd1,1,1,2,0,1,0,0,False,0,0,1,2,0,0,99
['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,1,0,0,0,['skull'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffd5,1,1,2,0,1,0,0,"['rose', 'rose']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffd4,2,0,2,2,0,0,0,True,0,0,1,3,0,0,99
['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,1,0,0,0,['skull'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffd8,1,1,2,0,1,0,0,"['rose', 'rose']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffd7,2,0,2,2,0,0,0,True,1,4,2,0,1,2,99
['skull'],tense-fireman,False,True,g,tense-fireman,1,1,2,0,1,0,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffdb,0,1,3,1,0,2,0,"['rose', 'rose']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffda,2,0,2,2,0,0,0,False,3,4,2,0,1,4,99
['skull'],tense-fireman,False,True,g,tense-fireman,1,1,2,0,1,4,0,['rose'],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffde,0,1,3,1,0,2,0,"['rose', 'rose']",fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffdd,2,0,2,2,0,0,0,False,0,0,3,0,0,0,1
[],tense-fireman,False,True,g,tense-fireman,1,1,1,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffe1,0,1,3,0,0,0,0,[],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffe0,2,0,2,0,0,0,0,False,0,0,1,2,0,0,99
[],fascinated-wing,False,True,g,fascinated-wing,2,0,2,0,0,0,0,[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,5e0e1194630ed2e06659ffe4,0,1,3,0,0,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffe3,1,1,1,1,0,0,0,False,0,0,1,2,0,0,99
[],ai,False,False,g,Z8gMvt0Ef5eC8ACEAAAB,0,1,3,0,0,0,0,['rose'],tense-fireman,False,True,g,tense-fireman,5e0e1194630ed2e06659ffe7,1,1,1,1,0,0,0,['rose'],fascinated-wing,False,True,g,fascinated-wing,5e0e1194630ed2e06659ffe6,2,0,2,1,0,0,0,True,0,0,1,2,0,0,99
